Track,acousticness,danceability,energy,liveness,speechiness,valence
Quan cau el sol,0.388,0.623,0.588,0.126,0.0297,0.611
Que Mal Te Fue,0.09409999999999993,0.7819999999999979,0.7060000000000015,0.11500000000000017,0.19000000000000006,0.855
Que Malo,0.08320000000000004,0.8019999999999997,0.7869999999999996,0.1529999999999998,0.05989999999999996,0.44600000000000034
Que Mas Pues - Remix,0.121,0.6470000000000001,0.661,0.12,0.19999999999999998,0.811
Que Se Joda,0.23799999999999968,0.6239999999999994,0.888,0.3170000000000001,0.09900000000000012,0.8240000000000001
Que Tú Esperas,0.328,0.821,0.888,0.189,0.0709,0.765
Que me importa a mi,0.261,0.82,0.679,0.0442,0.0453,0.907
Que siempre sea verano,0.809,0.412,0.205,0.0957,0.0432,0.458
QueLoQue (feat. Paloma Mami),0.0365,0.648,0.812,0.0884,0.136,0.398
Querida,0.0325,0.758,0.844,0.333,0.0695,0.373
"Quiero, Quiero y Quiero",0.09929999999999996,0.7710000000000004,0.748,0.105,0.03300000000000002,0.7740000000000005
Quizas,0.02580000000000003,0.7269999999999988,0.8149999999999991,0.23100000000000007,0.153,0.6769999999999997
Quiéreme Mientras Se Pueda,0.44700000000000173,0.793000000000004,0.7820000000000016,0.12399999999999954,0.05819999999999977,0.8100000000000018
Qué Bonito Es Querer,0.5999999999999963,0.6090000000000025,0.7170000000000056,0.08200000000000052,0.04499999999999998,0.42500000000000027
Qué Mal Te Fue (Remix),0.08119999999999995,0.7689999999999991,0.712,0.09879999999999987,0.10500000000000007,0.8410000000000005
Qué Pena,0.10200000000000008,0.6350000000000002,0.6610000000000007,0.3359999999999998,0.3640000000000005,0.8579999999999991
Qué Sabrá Neruda,0.2119999999999999,0.6750000000000004,0.6930000000000003,0.08550000000000002,0.031300000000000015,0.4610000000000001
Qué Te Pasó?,0.111,0.665,0.7240000000000001,0.075,0.07079999999999999,0.8929999999999999
Quédate conmigo,0.6769999999999986,0.5800000000000032,0.7150000000000029,0.24299999999999963,0.039699999999999874,0.4599999999999989
Química (feat. The Martinez Brothers),0.019300000000000005,0.5809999999999998,0.7910000000000003,0.0765,0.157,0.46600000000000014
RITMO (Bad Boys For Life),0.03340000000000019,0.7210000000000022,0.7160000000000024,0.23699999999999946,0.06569999999999972,0.6670000000000014
ROCKSTAR (feat. Roddy Ricch),0.24699999999999991,0.7460000000000003,0.6899999999999984,0.10100000000000008,0.16400000000000073,0.49699999999999994
RONCA FREESTYLE,0.165,0.8560000000000004,0.6560000000000001,0.09980000000000006,0.1310000000000001,0.5860000000000002
ROXANNE,0.05220000000000002,0.6209999999999994,0.6009999999999992,0.46000000000000074,0.14799999999999977,0.45700000000000063
Rain II,0.3529999999999998,0.7860000000000003,0.6300000000000002,0.20600000000000013,0.105,0.6400000000000002
Rain On Me (with Ariana Grande),0.020999999999999935,0.6719999999999979,0.8550000000000002,0.32300000000000034,0.0396999999999999,0.6460000000000007
Raíces,0.0989,0.778,0.811,0.0897,0.126,0.503
Recuerdos - Freestyle,0.341,0.823,0.787,0.126,0.0383,0.817
Reggaetonera,0.4800000000000005,0.6940000000000006,0.7960000000000008,0.10800000000000029,0.0564999999999999,0.5150000000000005
Relaciones,0.4250000000000005,0.6829999999999999,0.7869999999999994,0.13599999999999993,0.08410000000000006,0.7920000000000011
Relación,0.125,0.8050000000000047,0.5620000000000006,0.14800000000000046,0.10500000000000036,0.7669999999999976
Relación Rota,0.543999999999999,0.7879999999999981,0.7310000000000003,0.2860000000000004,0.1440000000000001,0.828999999999999
Relax,0.18399999999999997,0.7560000000000001,0.668,0.09999999999999999,0.051,0.314
Reloj,0.1760000000000001,0.8230000000000003,0.5369999999999996,0.12300000000000012,0.20899999999999977,0.615
René,0.43500000000000005,0.48600000000000015,0.38799999999999996,0.19599999999999998,0.12599999999999992,0.4670000000000001
Replay,0.00792,0.658,0.878,0.944,0.123,0.683
Reproches,0.432,0.641,0.907,0.278,0.356,0.382
Resistiré,0.17700000000000046,0.7269999999999988,0.7530000000000001,0.1530999999999999,0.02649999999999998,0.6810000000000019
Ride It,0.17699999999999977,0.8800000000000009,0.7509999999999997,0.10599999999999993,0.08739999999999996,0.8840000000000002
Rifles Rusos,0.05869999999999999,0.713,0.77,0.339,0.10099999999999999,0.684
Rockin' Around The Christmas Tree,0.6140000000000003,0.5890000000000003,0.4719999999999997,0.5050000000000002,0.050200000000000015,0.8979999999999998
Rolex,0.467,0.629,0.766,0.0917,0.195,0.489
Roma,0.6779999999999989,0.6199999999999991,0.6550000000000008,0.21699999999999992,0.05050000000000006,0.20200000000000023
Romeo y Julieta,0.199,0.742,0.803,0.546,0.0286,0.962
Ronca,0.2800000000000004,0.8119999999999986,0.5949999999999992,0.1759999999999998,0.1329999999999996,0.5279999999999991
Rosa,0.25,0.6510000000000009,0.561,0.4349999999999995,0.25,0.36899999999999983
Roses - Imanbek Remix,0.014300000000000007,0.7690000000000036,0.7189999999999961,0.3589999999999987,0.04739999999999978,0.8629999999999997
Rudolph The Red-Nosed Reindeer,0.919,0.478,0.201,0.0854,0.0332,0.857
Rueda,0.16499999999999934,0.8880000000000035,0.9159999999999974,0.05189999999999987,0.09219999999999959,0.9600000000000019
Rueda - Remix,0.25600000000000017,0.8640000000000021,0.9250000000000008,0.06479999999999998,0.07339999999999988,0.961000000000002
Run the World (Girls),0.0585,0.771,0.723,0.318,0.0664,0.427
Runaway,0.0336,0.756,0.851,0.126,0.0675,0.934
Rutina,0.552999999999998,0.8340000000000026,0.75,0.26300000000000007,0.17999999999999977,0.8580000000000026
SI ELLA SALE,0.05889999999999997,0.8689999999999999,0.7270000000000002,0.10700000000000003,0.12300000000000007,0.9200000000000005
SI NO VAS A VOLVER,0.00445,0.697,0.6669999999999999,0.119,0.0332,0.27499999999999997
SICKO MODE,0.005130000000000003,0.834000000000001,0.7299999999999993,0.12399999999999987,0.22199999999999992,0.4460000000000005
SIN MIRAR LAS SEÑALES,0.38700000000000007,0.7539999999999998,0.4809999999999999,0.35,0.444,0.28900000000000003
SORRY PAPI,0.06010000000000003,0.6119999999999998,0.561,0.14499999999999993,0.08510000000000002,0.3930000000000002
STARGAZING,0.00947,0.487,0.789,0.189,0.044,0.05639999999999999
STONE ISLAND,0.244,0.816,0.425,0.481,0.408,0.47
Saca Agua del Pozo,0.213,0.66,0.936,0.891,0.42,0.485
Safaera,0.01029999999999998,0.6069999999999994,0.8290000000000023,0.10699999999999953,0.3790000000000017,0.6850000000000018
Sal de Mí,0.121,0.626,0.757,0.332,0.0501,0.513
Salté,0.957,0.453,0.132,0.133,0.0332,0.263
Sangría - con WOS,0.15599999999999994,0.6659999999999997,0.7869999999999995,0.8500000000000009,0.22600000000000037,0.9080000000000008
Santa Baby,0.39705,0.7164999999999999,0.5845,0.21299999999999997,0.09025,0.61
Santa Claus Is Coming to Town,0.785,0.594,0.389,0.0313,0.0517,0.396
Santa María (Feat. Busy Signal),0.05380000000000001,0.7640000000000001,0.6029999999999999,0.09699999999999999,0.328,0.427
Santa Tell Me,0.04889999999999997,0.5250000000000002,0.6210000000000003,0.2939999999999998,0.11600000000000008,0.5909999999999997
Santa's Coming for Us,0.0215,0.547,0.814,0.0475,0.12,0.724
Santería,0.024999999999999942,0.7399999999999989,0.8919999999999989,0.1879999999999998,0.06639999999999985,0.8259999999999977
Sargento de Hierro,0.5660000000000001,0.5855,0.235,0.09204999999999999,0.033299999999999996,0.238
Satisfacción,0.06909999999999995,0.8539999999999994,0.715,0.06509999999999998,0.2069999999999999,0.5809999999999996
Saturación,0.823,0.362,0.138,0.0484,0.0493,0.143
Savage,0.0252,0.843,0.7409999999999998,0.09600000000000002,0.3339999999999999,0.6799999999999998
Savage Love (Laxed - Siren Beat),0.23400000000000112,0.7669999999999983,0.4809999999999993,0.2689999999999989,0.08029999999999975,0.7609999999999981
Say It Loud - I'm Black And I'm Proud,0.288,0.853,0.529,0.0452,0.22,0.934
Say So,0.25600000000000017,0.7870000000000034,0.6730000000000016,0.09040000000000009,0.15800000000000053,0.7860000000000011
Scared To Live,0.131,0.504,0.498,0.0929,0.0499,0.196
Se Fuerte,0.187,0.727,0.546,0.0822,0.18,0.508
Se Te Nota,0.5660000000000013,0.7120000000000022,0.808000000000003,0.22899999999999945,0.05060000000000014,0.6640000000000011
Se Te Nota (with Guaynaa),0.0907,0.9050000000000009,0.686000000000001,0.26599999999999924,0.06639999999999986,0.9629999999999981
Se iluminaba,0.0810999999999995,0.7909999999999973,0.6930000000000052,0.0707999999999995,0.06390000000000022,0.6239999999999969
Secreto,0.6000000000000003,0.8069999999999994,0.8030000000000006,0.1360000000000001,0.126,0.7059999999999996
Será,0.0318,0.751,0.576,0.2,0.155,0.513
"Seven Kayne: Bzrp Music Sessions, Vol. 33",0.0519,0.723,0.719,0.0933,0.0432,0.324
Señorita,0.03700000000000007,0.7589999999999955,0.540000000000002,0.09450000000000001,0.02869999999999991,0.75
Shallow,0.3709999999999992,0.572000000000002,0.3850000000000012,0.23100000000000115,0.030800000000000112,0.32299999999999907
Shars 2020,0.241,0.69,0.587,0.0863,0.279,0.468
She Don't Give a Fo,0.34500000000000003,0.8539999999999994,0.5560000000000005,0.165,0.14000000000000004,0.342
Shotgun,0.361,0.69,0.764,0.0992,0.0585,0.699
Si Estuviésemos Juntos,0.0626,0.6720000000000002,0.5939999999999999,0.15200000000000002,0.07889999999999998,0.15799999999999997
Si Me Dices Que Sí,0.004729999999999993,0.5780000000000022,0.6339999999999975,0.13200000000000053,0.33299999999999874,0.2160000000000007
Si Me Gano Un Grammy,0.04800000000000002,0.8120000000000002,0.6300000000000002,0.10999999999999999,0.26299999999999996,0.45899999999999974
Si Me Tomo Una Cerveza,0.18499999999999997,0.7200000000000002,0.6129999999999997,0.15499999999999992,0.057199999999999994,0.8569999999999997
Si Se Da,0.37400000000000005,0.83,0.71,0.0877,0.326,0.7030000000000002
Si Se Da - Remix,0.4409999999999999,0.8170000000000001,0.6719999999999999,0.12999999999999992,0.2989999999999998,0.7740000000000007
Si Te Vas,0.09329999999999977,0.7300000000000006,0.6440000000000008,0.14300000000000035,0.13200000000000003,0.5540000000000009
Si Tú Existieras,0.262,0.291,0.549,0.102,0.0338,0.182
Si Tú La Quieres,0.14699999999999913,0.7479999999999977,0.7779999999999981,0.09299999999999999,0.0685000000000002,0.6069999999999994
Si Veo a Tu Mamá,0.4020000000000007,0.9000000000000027,0.6029999999999988,0.13400000000000026,0.06460000000000027,0.8239999999999994
Si hubieras querido,0.8040000000000006,0.6920000000000001,0.44200000000000006,0.3279999999999996,0.483,0.40599999999999953
Si por mi fuera,0.027100000000000082,0.7009999999999952,0.75,0.10199999999999979,0.031599999999999795,0.8759999999999981
Si te vas,0.24300000000000005,0.6039999999999996,0.5999999999999998,0.2510000000000001,0.03890000000000002,0.24000000000000016
Siempre Que Amanece,0.19599999999999995,0.7070000000000004,0.6449999999999997,0.10599999999999997,0.08150000000000002,0.2899999999999998
Sigo,0.129,0.722,0.596,0.113,0.156,0.291
Sigues Con El,0.10999999999999974,0.8830000000000001,0.6680000000000025,0.0733999999999999,0.11299999999999984,0.6760000000000012
Sigues Con El - Remix,0.10200000000000022,0.747,0.6929999999999987,0.08719999999999982,0.29799999999999977,0.7360000000000009
Similares (feat. Sinsinati),0.0907,0.626,0.7999999999999999,0.0946,0.0681,0.8760000000000001
Sin Más,0.17500000000000002,0.721,0.745,0.15,0.0376,0.431
Sin Pijama,0.354,0.791,0.745,0.104,0.0464,0.82
Sin Tabú,0.0813,0.721,0.784,0.0855,0.275,0.585
Sincero,0.0552,0.859,0.807,0.146,0.0465,0.695
Sine From Above (with Elton John),0.158,0.642,0.792,0.68,0.0488,0.0903
Singapur,0.05220000000000002,0.852999999999999,0.9090000000000017,0.1289999999999997,0.2289999999999995,0.8029999999999986
Singapur (Remix),0.452,0.8640000000000002,0.766,0.08109999999999998,0.15799999999999997,0.6530000000000002
Sirenas,0.0085,0.598,0.733,0.0962,0.0571,0.583
Skechers,0.25999999999999995,0.9030000000000002,0.327,0.10800000000000001,0.0877,0.274
Sleigh Ride,0.403,0.529,0.7720000000000001,0.316,0.028699999999999996,0.8529999999999999
Snowchild,0.162,0.55,0.611,0.121,0.137,0.243
Snowman,0.4829999999999999,0.7159999999999999,0.5120000000000002,0.0928,0.033100000000000004,0.32599999999999996
Sobrenatural,0.24699999999999991,0.715,0.7870000000000003,0.10600000000000004,0.06810000000000002,0.5670000000000001
Sola & Vacía,0.20700000000000052,0.7120000000000023,0.8509999999999993,0.03340000000000005,0.149,0.5420000000000013
Soldadito de Hierro,0.8700000000000031,0.7160000000000019,0.3439999999999982,0.09450000000000001,0.14000000000000043,0.4120000000000027
Soldadito de Hierro (feat. Dani Fernández),0.601,0.506,0.444,0.113,0.127,0.255
Soldadito marinero,0.1319999999999997,0.7179999999999965,0.4310000000000006,0.0686,0.031399999999999796,0.3239999999999988
Soliá,0.11700000000000002,0.7100000000000006,0.8099999999999997,0.15399999999999994,0.08539999999999995,0.1840000000000001
Soltera - Remix,0.3609999999999994,0.7949999999999987,0.7829999999999986,0.43699999999999867,0.04319999999999991,0.7990000000000037
Some Say,0.7010000000000004,0.7790000000000015,0.3419999999999995,0.1319999999999998,0.0404,0.4819999999999995
Someone You Loved,0.7510000000000023,0.5010000000000027,0.40500000000000097,0.10499999999999989,0.031900000000000144,0.4459999999999985
Somo o No Somos,0.6210000000000002,0.7349999999999997,0.6069999999999997,0.07929999999999997,0.04659999999999998,0.5700000000000002
Sour Candy (with BLACKPINK),0.0604,0.7519999999999999,0.8699999999999998,0.48899999999999993,0.062300000000000015,0.7839999999999999
South of the Border (feat. Camila Cabello & Cardi B),0.148,0.8570000000000001,0.621,0.08650000000000001,0.0825,0.668
Soy Una Gargola,0.13100000000000014,0.8359999999999993,0.7109999999999994,0.40099999999999986,0.19500000000000015,0.6179999999999994
Soy de Volar,0.4780000000000006,0.753,0.47400000000000014,0.10700000000000014,0.04420000000000001,0.7509999999999997
Stay,0.114,0.582,0.693,0.13,0.0465,0.341
Strawberry Kiwi,0.19100000000000003,0.7839999999999999,0.713,0.139,0.0958,0.528
Stuck with U (with Justin Bieber),0.2230000000000001,0.5970000000000004,0.4499999999999996,0.382,0.04180000000000002,0.5369999999999999
Suave - Remix,0.5570000000000003,0.6730000000000016,0.6939999999999983,0.11799999999999945,0.1659999999999995,0.780000000000001
Sube La Music,0.0375,0.832,0.714,0.11,0.0412,0.43
Sucker,0.24,0.813,0.629,0.0463,0.0885,0.976
Sueño (con Pablo Alborán),0.3720000000000007,0.6670000000000015,0.6129999999999997,0.17399999999999957,0.04119999999999991,0.539999999999999
Sugar Mami,0.318,0.883,0.563,0.127,0.284,0.473
Sunday Best,0.1829999999999999,0.8779999999999999,0.5249999999999999,0.07139999999999999,0.05780000000000002,0.6939999999999994
Supalonely,0.30499999999999977,0.8629999999999997,0.6310000000000001,0.12299999999999991,0.05339999999999992,0.816999999999999
Superpoderes,0.3075300000000001,0.5795000000000001,0.6844999999999999,0.09224999999999996,0.059299999999999936,0.5539999999999997
Sur y Norte,0.3040000000000005,0.7410000000000005,0.5480000000000015,0.08319999999999982,0.1529999999999995,0.28499999999999875
Swing,0.4579999999999994,0.7289999999999994,0.6159999999999998,0.08199999999999992,0.2490000000000002,0.5319999999999999
TBT,0.03619999999999982,0.7940000000000034,0.854999999999996,0.1420000000000003,0.04659999999999986,0.6390000000000018
TBT - Remix,0.05190000000000003,0.8200000000000002,0.7829999999999999,0.11100000000000003,0.141,0.5199999999999997
TE DESEO LO MEJOR,0.15800000000000003,0.7630000000000006,0.597,0.11100000000000008,0.041600000000000005,0.19399999999999998
TE MUDASTE,0.23400000000000004,0.811,0.6370000000000003,0.11799999999999992,0.059099999999999965,0.471
TE SUPERÉ,0.055,0.738,0.7830000000000001,0.125,0.06930000000000001,0.699
THE BADDEST,0.0215,0.676,0.857,0.254,0.0438,0.717
THE SCOTTS,0.2330000000000002,0.7160000000000005,0.5369999999999997,0.157,0.05140000000000008,0.27999999999999997
TKN (feat. Travis Scott),0.19200000000000014,0.7760000000000008,0.5090000000000002,0.11499999999999967,0.466999999999999,0.4849999999999995
TLC,0.239,0.78,0.594,0.232,0.0821,0.438
TOTO,0.216,0.812,0.817,0.11,0.0444,0.92
TRELLAS,0.20000000000000007,0.42999999999999994,0.412,0.32399999999999995,0.028100000000000007,0.050799999999999984
Tabú,0.03659999999999997,0.7479999999999984,0.8079999999999996,0.10999999999999965,0.06189999999999974,0.552999999999998
Tak Tiki Tak,0.33299999999999885,0.8009999999999994,0.5789999999999976,0.1720000000000004,0.08130000000000022,0.23100000000000098
Take You Dancing,0.0332,0.789,0.711,0.0876,0.041,0.753
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",0.157,0.842,0.801,0.0642,0.228,0.617
Tal Como Eres,0.109,0.725,0.682,0.223,0.0246,0.69
Tal Vez,0.25,0.8550000000000003,0.6490000000000006,0.08009999999999998,0.15099999999999988,0.7409999999999998
Tattoo,0.021700000000000046,0.7549999999999975,0.6169999999999999,0.0625,0.18200000000000024,0.7450000000000025
Te Acuerdas Que,0.059200000000000016,0.5990000000000001,0.503,0.6150000000000001,0.23099999999999998,0.29999999999999993
Te Espero Aquí,0.51,0.599,0.538,0.0826,0.0371,0.452
Te Mueves,0.054099999999999995,0.755,0.8040000000000002,0.17500000000000002,0.151,0.6980000000000001
Te Necesito,0.208,0.673,0.7030000000000001,0.09899999999999999,0.17399999999999996,0.44099999999999995
Te Quemaste,0.6110000000000002,0.7289999999999993,0.7729999999999992,0.2869999999999996,0.1310000000000002,0.7180000000000024
Te Robaré,0.24099999999999977,0.6730000000000012,0.7520000000000007,0.08129999999999997,0.05609999999999993,0.796999999999999
Te Sale,0.017199999999999997,0.875,0.686,0.07590000000000001,0.15200000000000002,0.311
Te Soñé de Nuevo,0.0913,0.851,0.585,0.0742,0.105,0.699
Te echo de menos,0.20600000000000016,0.6580000000000001,0.7139999999999997,0.11399999999999998,0.1749999999999999,0.36200000000000004
Te esperaré toda la vida,0.22000000000000008,0.75,0.6299999999999998,0.13199999999999992,0.04089999999999998,0.8500000000000006
Teach Me How To Love,0.0505,0.592,0.885,0.0843,0.0807,0.731
Telepathy,0.00782,0.787,0.669,0.123,0.0428,0.57
The Box,0.10399999999999962,0.895999999999999,0.5859999999999989,0.7900000000000027,0.05590000000000002,0.6419999999999992
The Bright Side,0.362,0.777,0.885,0.054000000000000006,0.0988,0.922
The Christmas Song (Merry Christmas To You),0.92,0.319,0.21,0.138,0.0341,0.209
This Is America,0.117,0.854,0.463,0.354,0.137,0.549
Thriller,0.0816,0.764,0.887,0.847,0.0744,0.72
Tienes Que,0.592,0.82,0.649,0.125,0.0376,0.788
Tinder,0.3930000000000004,0.7209999999999988,0.7950000000000012,0.12199999999999991,0.15199999999999989,0.9470000000000011
Toco El Cielo,0.051,0.741,0.795,0.181,0.0453,0.536
Tocándote,0.6980000000000001,0.8149999999999996,0.665,0.121,0.16399999999999998,0.5220000000000001
Todo Estaba Bien,0.08440000000000002,0.7609999999999999,0.7289999999999999,0.155,0.09040000000000002,0.4560000000000001
Too Late,0.052,0.638,0.863,0.685,0.132,0.226
Toosie Slide,0.3210000000000002,0.8340000000000021,0.4540000000000005,0.11400000000000028,0.2010000000000003,0.8370000000000022
Trap Pea,0.0083,0.969,0.889,0.134,0.202,0.626
Travesuras,0.18200000000000022,0.7560000000000001,0.829999999999999,0.22700000000000017,0.08420000000000004,0.4220000000000003
Trendy,0.5349999999999979,0.7319999999999994,0.7480000000000017,0.17999999999999977,0.24299999999999988,0.4179999999999997
Trofeo,0.267,0.7440000000000001,0.758,0.0872,0.0554,0.879
"Trueno: Bzrp Freestyle Sessions, Vol. 6",0.7399999999999999,0.778,0.739,0.0857,0.285,0.496
"Trueno: Bzrp Music Sessions, Vol. 16",0.779,0.7259999999999994,0.6020000000000002,0.0827,0.5009999999999998,0.8069999999999996
Trukitos,0.45400000000000024,0.8389999999999996,0.8049999999999998,0.08429999999999997,0.0644,0.8060000000000006
Tu Calorro,0.18149999999999997,0.7089999999999996,0.8320000000000006,0.3634999999999999,0.07809999999999997,0.9425000000000011
Tu Eres Un Bom Bom - Remix,0.00983999999999999,0.8820000000000013,0.7060000000000016,0.3459999999999995,0.17699999999999969,0.5210000000000007
Tu Foto Del DNI,0.030599999999999936,0.4879999999999996,0.9219999999999976,0.3739999999999996,0.09779999999999969,0.519999999999999
Tu Foto del DNI,0.0306,0.488,0.922,0.37400000000000005,0.0978,0.52
Tusa,0.2950000000000014,0.8029999999999977,0.7150000000000023,0.05740000000000013,0.298000000000001,0.5740000000000041
Tussi,0.25600000000000017,0.8329999999999989,0.8859999999999995,0.08199999999999996,0.06069999999999996,0.6979999999999994
Tutu,0.2730000000000004,0.7309999999999965,0.8319999999999955,0.06649999999999996,0.050300000000000004,0.9399999999999981
Tócame (feat. Arcangel & De La Ghetto),0.0205,0.785,0.74,0.22,0.172,0.746
Tú,0.2579999999999998,0.8049999999999998,0.7439999999999999,0.2769999999999998,0.149,0.8249999999999998
Tú Me Dejaste De Querer,0.31000000000000005,0.8119999999999996,0.747,0.09999999999999992,0.15000000000000016,0.4879999999999996
UN DIA (ONE DAY) (Feat. Tainy),0.005360000000000007,0.570999999999999,0.6929999999999986,0.1729999999999993,0.054500000000000076,0.39300000000000057
Un Año,0.15099999999999983,0.7710000000000007,0.38100000000000017,0.10399999999999997,0.05160000000000001,0.5339999999999994
Un Año Mas,0.128,0.598,0.583,0.175,0.0466,0.808
Un Beso en Madrid,0.3130000000000001,0.3580000000000002,0.6179999999999997,0.5959999999999998,0.09590000000000005,0.3399999999999999
Un Planeta Llamado Nosotros,0.18599999999999997,0.66,0.5120000000000003,0.09209999999999999,0.06599999999999996,0.8190000000000001
Un Sueño (feat. Trippie Redd),0.328,0.68,0.68,0.107,0.185,0.331
Un Veneno,0.8590000000000004,0.6700000000000003,0.31799999999999984,0.10599999999999998,0.298,0.30400000000000005
Un Verano En Mallorca,0.13900000000000007,0.874,0.6229999999999999,0.145,0.22900000000000004,0.6270000000000001
Un canto a la vida,0.227,0.47,0.689,0.138,0.0296,0.291
Una Cumbia Triste,0.264,0.781,0.785,0.134,0.257,0.644
Una Foto en Blanco y Negro,0.26699999999999974,0.5620000000000028,0.8350000000000003,0.0971000000000003,0.03289999999999984,0.5310000000000035
Una Locura,0.13899999999999976,0.713999999999999,0.7609999999999995,0.24099999999999971,0.04269999999999997,0.906000000000002
Una Mala (Remix),0.25,0.8640000000000027,0.8100000000000018,0.37199999999999994,0.04420000000000001,0.9619999999999965
Una Noche,0.749,0.783,0.672,0.236,0.071,0.755
Una Vez,0.13200000000000003,0.5500000000000003,0.598,0.09549999999999996,0.08309999999999997,0.5429999999999997
Underneath the Tree,0.00128,0.5090000000000001,0.8119999999999999,0.214,0.05369999999999998,0.689
Universo,0.604,0.562,0.645,0.106,0.0538,0.597
Up,0.338,0.75,0.741,0.0643,0.0403,0.766
VAMONOS,0.4089999999999999,0.7060000000000001,0.7139999999999999,0.36799999999999994,0.05109999999999999,0.622
VISIÓN TÚNEL,0.24,0.883,0.592,0.106,0.349,0.758
Vaina Loca,0.315,0.754,0.805,0.203,0.0752,0.555
Vas A Quedarte,0.7950000000000014,0.395000000000001,0.5080000000000006,0.06270000000000016,0.03260000000000002,0.16799999999999954
Vatos Locos,0.27899999999999997,0.543,0.8170000000000001,0.0953,0.24299999999999994,0.46999999999999986
Velitas,0.225,0.8190000000000011,0.5959999999999988,0.13799999999999993,0.3180000000000004,0.622
Veneno,0.6119999999999995,0.6860000000000018,0.7209999999999999,0.0905,0.17000000000000035,0.7129999999999986
Verde,0.038100000000000016,0.8280000000000005,0.7379999999999997,0.0917,0.05160000000000005,0.8179999999999998
Verte,0.374,0.773,0.668,0.0763,0.366,0.741
Verte Ir,0.39099999999999957,0.8569999999999994,0.6469999999999992,0.08420000000000004,0.0983999999999999,0.5530000000000006
Vete,0.03629999999999984,0.8859999999999978,0.6719999999999978,0.10100000000000021,0.18799999999999983,0.5259999999999997
Vete Pal Carajo,0.604,0.7840000000000001,0.65,0.104,0.247,0.589
Victoria,0.5420000000000009,0.671999999999999,0.6829999999999999,0.20299999999999976,0.10500000000000019,0.5679999999999998
Vida de Rico,0.16699999999999993,0.8239999999999992,0.4570000000000006,0.04099999999999997,0.05429999999999989,0.9500000000000017
Viene y Va,0.26899999999999985,0.8079999999999999,0.7190000000000006,0.06599999999999993,0.04850000000000008,0.8920000000000012
Viento Y Vida,0.0504,0.71,0.798,0.134,0.0411,0.706
Vivir (with Estopa),0.353,0.715,0.906,0.11200000000000002,0.28,0.777
Volver,0.511,0.652,0.677,0.0788,0.312,0.451
Volveré a Empezar,0.0518,0.776,0.566,0.0867,0.0563,0.884
Vuelve,0.466,0.692,0.49,0.109,0.0464,0.255
Vuelvo,0.0946,0.775,0.7479999999999999,0.0489,0.0339,0.964
Vértigo,0.395,0.641,0.6829999999999999,0.09519999999999999,0.030399999999999996,0.6500000000000001
WAP (feat. Megan Thee Stallion),0.019400000000000035,0.9350000000000014,0.4540000000000005,0.08239999999999985,0.375,0.3569999999999995
WOW,0.1760000000000001,0.66,0.6980000000000003,0.23099999999999993,0.3200000000000002,0.4860000000000003
WTF Do I Know,0.00255,0.564,0.849,0.269,0.248,0.634
Watermelon Sugar,0.1219999999999999,0.5480000000000015,0.816000000000002,0.33500000000000035,0.04649999999999999,0.5570000000000014
What A Man Gotta Do,0.008389999999999998,0.8520000000000002,0.6980000000000002,0.0773,0.06289999999999998,0.32399999999999995
What Makes You Beautiful,0.009,0.726,0.787,0.0596,0.0737,0.888
What You Know Bout Love,0.6499999999999991,0.7090000000000011,0.548000000000001,0.13299999999999984,0.3530000000000005,0.5429999999999995
Whine Up,0.054899999999999956,0.8169999999999997,0.6650000000000015,0.10300000000000034,0.07579999999999969,0.6620000000000031
White Christmas (with Shania Twain),0.469,0.628,0.484,0.126,0.0319,0.642
Wicked Game,0.348,0.595,0.679,0.134,0.0256,0.544
Wonder,0.13100000000000012,0.33300000000000013,0.6370000000000003,0.149,0.05810000000000003,0.13200000000000006
Wonderful Christmastime - Edited Version / Remastered 2011,0.322,0.774,0.511,0.0672,0.0319,0.771
Wow - Remix,0.19400000000000012,0.6559999999999995,0.6969999999999997,0.3130000000000003,0.3049999999999998,0.8220000000000002
Wu Wu,0.399,0.658,0.491,0.134,0.0638,0.408
X (POR),0.0405,0.633,0.8499999999999999,0.19700000000000004,0.06930000000000001,0.654
X (with KAROL G),0.0485,0.715,0.827,0.321,0.0617,0.75
"Y, ¿Si Fuera Ella? - + Es +",0.33999999999999997,0.45899999999999996,0.5359999999999999,0.20900000000000002,0.0304,0.203
YAYA,0.0028900000000000015,0.6720000000000002,0.7330000000000002,0.19899999999999995,0.0566,0.35400000000000004
YO VISTO ASÍ,0.0947,0.6879999999999997,0.8810000000000001,0.08040000000000001,0.04740000000000003,0.6769999999999997
YOSEMITE,0.283,0.785,0.554,0.116,0.0409,0.144
YYANOSÉ,0.243,0.774,0.635,0.108,0.556,0.416
Ya No,0.34,0.662,0.723,0.303,0.0374,0.698
Ya Vienen Los Reyes Magos,0.358,0.692,0.374,0.186,0.0306,0.959
Ya mi mama me decía,0.5399999999999999,0.6769999999999998,0.423,0.08759999999999996,0.08650000000000001,0.29600000000000004
Yalo Yale,0.527,0.701,0.694,0.0939,0.154,0.627
Yelo,0.4209999999999999,0.8260000000000003,0.6700000000000004,0.20500000000000004,0.03479999999999997,0.7920000000000004
Yo No Sé,0.2899999999999997,0.9170000000000009,0.5399999999999995,0.09370000000000009,0.09540000000000007,0.747
